0;308
1;537
2;551
3;314
4;503
5;771
6;235
7;536
8;278
9;356
10;712
11;599
12;531
13;559
14;52
15;140
16;572
17;655
18;75
19;562
20;435
21;691
22;381
23;617
24;732
25;542
26;175
27;414
28;525
29;554
30;579
31;481
32;510
33;769
34;825
35;373
36;746
37;128
38;924
39;555
40;133
41;515
42;531
43;846
44;603
45;767
46;112
47;444
48;228
49;406
50;789
51;287
52;693
53;822
54;542
55;767
56;543
57;666
58;547
59;396
60;902
61;611
62;473
63;499
64;385
65;771
66;775
67;684
68;657
69;790
70;246
71;857
72;694
73;931
74;94
75;322
76;365
77;727
78;289
79;515
80;430
81;457
82;641
83;565
84;395
85;476
86;706
87;693
88;510
89;666
90;464
91;389
92;435
93;295
94;195
95;441
96;508
97;170
98;544
99;546
100;359
101;635
102;333
103;524
104;771
105;408
106;757
107;330
108;448
109;348
110;809
111;422
112;492
113;512
114;623
115;355
116;374
117;686
118;830
119;740
120;515
121;539
122;354
123;472
124;663
125;458
126;223
127;778
128;389
129;665
130;786
131;445
132;471
133;491
134;281
135;632
136;140
137;583
138;214
139;776
140;270
141;547
142;326
143;213
144;298
145;261
146;563
147;349
148;278
149;396
150;582
151;257
152;573
153;520
154;861
155;389
156;226
157;318
158;264
159;657
160;256
161;380
162;415
163;154
164;862
165;806
166;657
167;335
168;215
169;342
170;671
171;565
172;690
173;99
174;332
175;937
176;396
177;125
178;412
179;67
180;585
181;648
182;386
183;677
184;409
185;596
186;186
187;605
188;496
189;509
190;207
191;655
192;942
193;263
194;766
195;564
196;494
197;500
198;552
199;718
200;749
201;407
202;438
203;560
204;511
205;521
206;546
207;559
208;376
209;538
210;466
211;566
212;774
213;206
214;68
215;501
216;556
217;737
218;428
219;387
220;496
221;527
222;294
223;610
224;514
225;762
226;545
227;493
228;699
229;716
230;528
231;255
232;569
233;579
234;840
235;320
236;432
237;830
238;608
239;798
240;826
241;595
242;202
243;364
244;54
245;241
246;945
247;677
248;679
249;126
250;348
251;572
252;431
253;799
254;558
255;502
256;516
257;672
258;853
259;841
260;744
261;442
262;876
263;267
264;653
265;347
266;743
267;496
268;719
269;884
270;469
271;606
272;623
273;596
274;213
275;692
276;640
277;438
278;169
279;518
280;281
281;561
282;615
283;583
284;374
285;515
286;553
287;329
288;806
289;590
290;609
291;829
292;590
293;485
294;675
295;542
296;680
297;870
298;588
299;473
300;329
301;199
302;424
303;685
304;496
305;628
306;266
307;613
308;423
309;683
310;390
311;726
312;916
313;471
314;316
315;503
316;879
317;632
318;492
319;286
320;420
321;421
322;433
323;594
324;546
325;290
326;148
327;355
328;466
329;337
330;67
331;633
332;840
333;436
334;422
335;93
336;560
337;586
338;243
339;378
340;558
341;845
342;323
343;326
344;486
345;447
346;736
347;483
348;398
349;488
350;289
351;701
352;187
353;678
354;377
355;420
356;9
357;210
358;446
359;557
360;326
361;435
362;248
363;610
364;648
365;456
366;406
367;899
368;643
369;345
370;584
371;536
372;46
373;595
374;805
375;680
376;482
377;453
378;235
379;599
380;330
381;366
382;542
383;663
384;247
385;576
386;753
387;491
388;484
389;406
390;392
391;738
392;278
393;220
394;644
395;651
396;396
397;550
398;441
399;444
400;714
401;340
402;684
403;544
404;420
405;281
406;339
407;305
408;395
409;639
410;497
411;265
412;671
413;553
414;624
415;574
416;504
417;655
418;680
419;701
420;611
421;73
422;350
423;555
424;339
425;554
426;476
427;330
428;419
429;311
430;673
431;182
432;860
433;781
434;572
435;627
436;777
437;271
438;93
439;264
440;123
441;767
442;484
443;389
444;247
445;787
446;441
447;873
448;228
449;346
450;581
451;594
452;614
453;683
454;286
455;451
456;959
457;379
458;668
459;394
460;523
461;512
462;309
463;198
464;715
465;354
466;708
467;723
468;291
469;767
470;427
