0;557
1;656
2;851
3;513
4;281
5;233
6;476
7;667
8;647
9;484
10;709
11;693
12;701
13;457
14;537
15;807
16;712
17;725
18;448
19;628
20;864
21;731
22;551
23;662
24;525
25;465
26;609
27;624
28;357
29;515
30;611
31;547
32;500
33;261
34;687
35;505
36;740
37;512
38;123
39;591
40;454
41;618
42;516
43;733
44;502
45;381
46;254
47;262
48;818
49;110
50;226
51;488
52;527
53;870
54;428
55;576
56;420
57;778
58;748
59;784
60;655
61;346
62;545
63;621
64;347
65;525
66;468
67;485
68;292
69;475
70;825
71;342
72;446
73;515
74;614
75;247
76;145
77;506
78;465
79;551
80;466
81;652
82;254
83;306
84;816
85;537
86;567
87;478
88;146
89;216
90;553
91;729
92;266
93;546
94;421
95;175
96;466
97;459
98;580
99;465
100;298
101;633
102;2819
103;2361
104;2406
105;2314
106;2550
107;2312
108;2242
109;2891
110;2315
111;2451
112;2670
113;2306
114;2813
115;2502
116;2325
117;2805
118;2396
119;2324
120;2406
121;2678
122;2662
123;2370
124;3025
125;2236
126;2710
127;2320
128;2668
129;2588
130;2882
131;2356
132;2769
133;2484
134;2378
135;3066
136;2587
137;2309
138;2336
139;2405
140;3119
141;2202
142;2917
143;3118
144;3118
145;2760
146;2447
147;2653
148;2771
149;2439
150;2679
151;2856
152;2557
153;2461
154;2106
155;2600
156;2440
157;2610
158;2628
159;2935
160;2267
161;2393
162;2521
163;2456
164;2402
165;2814
166;2499
167;2527
168;2612
169;2329
170;2691
171;3001
172;2266
173;2308
174;2384
175;2146
176;2489
177;2707
178;2365
179;2420
180;2573
181;2251
182;3016
183;2927
184;2553
185;2698
186;2337
187;2823
188;2273
189;2444
190;2506
191;2908
192;2587
193;3020
194;2422
195;2493
196;2739
197;2310
198;2711
199;2168
200;2804
201;2511
202;2541
203;2966
204;2699
205;2330
206;2899
207;2934
208;2660
209;2482
210;3168
211;2588
212;2256
213;2626
214;2738
215;2492
216;2239
217;3083
218;2076
219;2518
220;2244
221;2874
222;2791
223;2768
224;2851
225;2861
226;2646
227;2507
228;2608
229;2575
230;2551
231;2900
232;2909
233;2417
234;3047
235;2606
236;2571
237;2761
238;2376
239;3038
240;2660
241;2597
242;2838
243;2894
244;2159
245;2599
246;2698
247;2557
248;2178
249;2707
250;2818
251;2460
252;2719
253;2247
254;2299
255;2374
256;2542
257;2849
258;2617
259;3060
260;2292
261;2771
262;2325
263;2386
264;3015
265;2409
266;2160
267;2800
268;2856
269;2392
270;2622
271;2776
272;2456
273;2351
274;2354
275;2308
276;2315
277;2509
278;2263
279;2799
280;3089
281;2456
282;2508
283;2777
284;2755
285;2275
286;2596
287;2615
288;2964
289;2758
290;2558
291;2709
292;2724
293;2384
294;2224
295;2560
296;2572
297;2671
298;2662
299;2430
300;2581
301;2486
302;2548
303;2491
304;2553
305;2512
306;2186
307;2948
308;2171
309;2241
310;2988
311;2081
312;2664
313;2572
314;2525
315;2708
316;2600
317;2282
318;2556
319;2342
320;2227
321;2137
322;2508
323;2224
324;2834
325;2767
326;2567
327;2492
328;2462
329;2364
330;2490
331;2490
332;2829
333;3028
334;2848
335;2488
336;2421
337;2760
338;3147
339;2223
340;2838
341;2377
342;2805
343;2585
344;2483
345;2750
346;2515
347;2369
348;2776
349;2956
350;2299
351;2988
352;2636
353;2674
354;2381
355;2547
356;2530
357;2345
358;2101
359;2271
360;2471
361;2424
362;2183
363;2475
364;2710
365;2143
366;2435
367;2734
368;2144
369;2962
370;2834
371;2277
372;2639
373;2970
374;2513
375;2345
376;2686
377;2177
378;2589
379;2915
380;2499
381;2675
382;2127
383;2531
384;2294
385;3111
386;2328
387;2884
388;2791
389;2421
390;2415
391;2248
392;2665
393;2702
394;2595
395;2932
396;2761
397;2528
398;2424
399;2083
400;2449
401;2390
402;2401
403;2856
404;2753
405;3036
406;2705
407;2733
408;2862
409;2601
410;2855
411;2561
412;2288
413;2761
414;2411
415;2846
416;2627
417;3151
418;3098
419;2495
420;3000
421;2943
422;2967
423;2511
424;2278
425;2757
426;2806
427;2625
428;2652
429;2704
430;2460
431;2531
432;2658
433;2449
434;2559
435;2811
436;2281
437;2867
438;2289
439;2920
440;2383
441;2236
442;2903
443;2276
444;2713
445;2447
446;2251
447;2683
448;2424
449;3030
450;2604
451;2887
452;2207
453;2563
454;2945
455;2823
456;3179
457;2323
458;2604
459;2586
460;2876
461;3051
462;2884
463;2854
464;2475
465;2672
466;2940
467;3027
468;2823
469;2884
470;2635
471;2266
472;3112
473;2217
474;2664
475;2554
476;2565
477;2136
478;2792
479;2961
480;2696
481;2871
482;2753
483;2140
484;2443
485;2323
486;2953
487;2721
488;2668
489;2608
490;2396
491;2326
492;2853
493;2271
494;2971
495;2844
496;3027
497;2553
498;2458
499;2431
500;2424
501;2236
502;2912
503;2730
504;2350
505;2898
506;2455
507;2396
508;2443
509;2582
510;2214
511;2300
512;2439
513;2686
514;2681
515;2988
516;2634
517;2390
518;2635
519;2727
520;2655
521;2715
522;2459
523;2501
524;2894
525;2621
526;2146
527;2910
528;3043
529;2839
530;2752
531;3048
532;2800
533;2990
534;2452
