0;531
1;326
2;479
3;422
4;260
5;657
6;648
7;555
8;717
9;480
10;552
11;597
12;450
13;426
14;678
15;698
16;38
17;548
18;600
19;593
20;586
21;239
22;602
23;540
24;366
25;387
26;627
27;335
28;505
29;930
30;72
31;752
32;369
33;555
34;890
35;725
36;315
37;539
38;273
39;516
40;445
41;566
42;441
43;623
44;514
45;689
46;320
47;647
48;793
49;424
50;596
51;691
52;280
53;384
54;389
55;243
56;187
57;544
58;420
59;488
60;780
61;782
62;170
63;644
64;613
65;211
66;378
67;701
68;652
69;391
70;609
71;717
72;787
73;205
74;556
75;676
76;319
77;416
78;959
79;834
80;776
81;751
82;116
83;322
84;429
85;575
86;689
87;262
88;229
89;570
90;625
91;655
92;764
93;145
94;402
95;742
96;725
97;241
98;505
99;567
100;162
101;758
102;341
103;523
104;287
105;418
106;259
107;821
108;514
109;181
110;632
111;464
112;597
113;633
114;226
115;515
116;528
117;519
118;695
119;352
120;473
121;38
122;633
123;559
124;619
125;421
126;87
127;876
128;371
129;617
130;683
131;622
132;377
133;334
134;131
135;623
136;703
137;643
138;455
139;240
140;196
141;625
142;401
143;371
144;184
145;416
146;322
147;263
148;671
149;629
150;545
151;443
152;796
153;744
154;305
155;710
156;640
157;389
158;651
159;560
160;586
161;512
162;615
163;250
164;470
165;664
166;826
167;171
168;614
169;507
170;322
171;772
172;640
173;672
174;874
175;544
176;513
177;588
178;347
179;470
180;596
181;380
182;373
183;87
184;227
185;510
186;808
187;488
188;483
189;136
190;136
191;562
192;401
193;866
194;476
195;485
196;567
197;454
198;638
199;271
200;413
201;696
202;126
203;545
204;829
205;306
206;526
207;350
208;743
209;456
210;462
211;597
212;569
213;543
214;552
215;428
216;94
217;699
218;127
219;707
220;763
221;177
222;574
223;422
224;169
225;273
226;456
227;347
228;500
229;749
230;388
231;452
232;92
233;385
234;155
235;642
236;337
237;299
238;401
239;269
240;137
241;618
242;698
243;613
244;478
245;537
246;492
247;579
248;407
249;362
250;618
251;555
252;539
253;253
254;406
255;431
256;580
257;427
258;638
259;660
260;622
261;720
262;773
263;507
264;406
265;693
266;779
267;446
268;275
269;828
270;581
271;479
272;434
273;194
274;714
275;366
276;157
277;714
278;500
279;582
280;265
281;61
282;551
283;577
284;737
285;280
286;754
287;674
288;517
289;353
290;670
291;479
292;428
293;425
294;716
295;413
296;178
297;159
298;581
299;679
300;602
301;568
302;741
303;568
304;429
305;601
306;413
307;502
308;577
309;683
310;421
311;431
312;597
313;698
314;574
315;896
316;308
317;489
318;628
319;642
320;300
321;744
322;223
323;594
324;651
325;445
326;683
327;164
328;614
329;604
330;289
331;347
332;337
333;703
334;498
335;436
336;535
337;379
338;655
339;185
340;176
341;448
342;703
343;464
344;99
345;509
346;672
347;647
348;654
349;643
350;698
351;188
352;156
353;367
354;618
355;543
356;471
357;791
358;518
359;573
360;485
361;546
362;367
363;625
364;596
365;764
366;306
367;496
368;319
369;824
370;624
371;190
372;744
373;499
374;380
375;313
376;392
377;785
378;399
379;403
380;519
381;841
382;480
383;856
384;411
385;459
386;541
387;217
388;701
389;464
390;465
391;480
392;232
393;796
394;126
395;329
396;272
397;537
398;184
399;374
400;489
401;851
402;906
403;246
404;581
405;602
406;514
407;724
408;522
409;837
410;56
411;430
412;230
413;70
414;478
415;774
416;316
417;531
418;508
419;323
420;228
421;424
422;589
423;325
424;408
425;597
426;280
427;332
428;510
429;587
430;899
431;398
432;551
433;890
434;849
435;649
436;285
437;774
438;424
439;630
440;793
441;498
442;499
443;300
444;239
445;513
446;573
447;362
448;521
449;246
450;731
451;539
452;729
453;786
454;595
455;714
456;500
457;492
458;338
459;483
460;218
461;700
462;685
463;286
464;212
465;615
466;382
467;376
468;640
469;869
470;412
471;349
472;676
473;375
474;544
475;551
476;455
477;351
478;182
479;522
480;450
481;493
482;579
483;494
484;602
485;577
486;428
487;437
488;594
489;280
490;394
491;702
492;330
493;527
494;708
495;224
496;767
497;312
498;601
499;463
500;638
501;491
502;566
503;792
504;457
505;191
506;800
507;561
508;334
509;380
510;201
511;731
512;357
513;780
514;408
515;521
516;691
517;410
518;698
519;500
520;600
521;531
522;896
523;257
524;348
525;538
526;256
527;243
528;203
529;602
530;722
531;325
532;705
533;834
534;60
535;559
536;423
537;584
538;475
539;613
540;759
541;167
542;523
543;198
544;590
545;255
546;638
547;603
548;466
549;274
550;363
551;732
552;494
553;749
554;692
555;156
556;364
557;786
558;606
559;368
560;536
561;374
562;346
563;454
564;446
565;441
566;476
567;295
568;751
569;359
570;595
571;220
572;621
573;854
574;665
575;718
576;268
577;622
578;416
579;398
580;489
581;757
582;891
583;475
584;647
585;486
586;610
587;762
588;199
589;160
590;484
591;305
592;540
593;569
594;829
595;551
596;522
597;588
598;234
599;365
600;327
601;547
602;879
603;384
604;651
605;242
606;288
607;669
608;473
609;391
610;247
611;580
612;766
613;661
614;200
615;808
616;752
617;215
618;712
619;200
620;560
621;908
622;609
623;511
624;534
625;841
626;395
627;554
628;362
629;580
630;370
631;278
632;269
633;545
634;139
635;16
636;475
637;883
638;506
639;183
640;672
641;370
642;604
643;516
644;302
645;178
646;877
647;136
648;810
649;481
650;206
651;27
652;841
653;582
654;535
655;404
656;568
657;520
658;606
659;600
660;813
661;628
662;449
663;136
664;746
665;345
666;847
667;306
668;465
669;498
670;167
671;796
672;397
673;390
674;485
675;474
676;602
677;464
678;451
679;955
680;688
681;264
682;550
683;685
684;259
685;909
686;436
687;350
688;917
689;437
690;166
691;482
692;825
693;699
694;439
695;140
696;508
697;588
698;741
699;354
700;459
701;550
702;850
703;437
704;609
705;573
706;753
707;618
708;130
709;407
710;401
711;723
712;787
713;633
714;732
715;566
716;368
717;343
718;275
719;634
720;532
721;274
722;240
723;518
724;95
725;423
726;654
727;391
728;500
729;270
730;198
731;547
732;589
733;360
734;806
735;586
736;642
737;545
738;23
739;702
740;116
741;626
742;373
743;700
744;749
745;438
746;653
747;293
748;371
749;692
750;550
751;548
752;639
753;820
754;728
755;136
756;902
757;596
758;586
759;438
760;517
761;359
762;740
763;550
764;619
765;609
766;249
767;325
768;226
769;366
770;782
771;864
772;546
773;765
774;324
775;732
776;521
777;503
778;546
779;675
780;666
781;619
782;299
783;808
784;568
785;195
786;673
787;703
788;401
789;576
790;651
791;395
792;493
793;538
794;677
795;661
796;534
797;487
798;340
799;540
800;569
801;192
802;675
803;158
804;502
805;381
806;347
807;569
808;203
809;508
810;533
811;543
812;725
813;339
814;795
815;215
816;477
817;790
818;596
819;571
820;617
821;540
822;159
823;452
824;574
825;479
826;852
827;437
828;499
829;211
830;515
831;441
832;729
833;548
834;524
835;278
836;800
837;402
838;725
839;865
840;440
841;453
842;539
843;685
844;165
845;608
846;246
847;620
848;358
849;500
850;583
851;693
852;331
853;166
854;615
855;78
856;299
857;840
858;176
859;441
860;154
861;78
862;353
863;498
864;251
865;373
866;811
867;507
868;927
869;851
870;579
871;842
872;407
873;130
874;447
875;811
876;614
877;162
878;629
879;758
880;234
881;230
882;831
883;374
884;611
885;465
886;405
887;401
888;247
889;629
890;715
891;562
892;603
893;551
894;384
895;601
896;581
897;570
898;473
899;628
900;546
901;514
902;758
903;195
904;614
905;246
906;524
907;268
908;590
909;596
910;359
911;867
912;505
913;752
914;565
915;477
916;488
917;384
918;357
919;265
920;74
921;179
922;267
923;745
924;597
925;833
926;544
927;636
928;509
929;334
930;721
931;412
932;233
933;522
934;441
935;504
936;437
937;485
938;398
939;330
940;447
941;940
942;642
943;561
944;495
945;327
946;387
947;404
948;659
949;438
950;566
951;312
952;701
953;330
954;581
955;568
956;585
957;616
958;716
959;494
960;578
961;395
962;602
963;479
964;563
965;127
966;756
967;347
968;186
969;155
970;377
971;338
972;348
973;354
974;584
975;700
976;547
977;548
978;459
979;563
980;984
981;512
982;220
983;556
984;570
985;537
986;397
987;646
988;261
989;175
990;208
991;649
992;368
993;307
994;654
995;633
996;709
997;191
998;472
999;426
1000;455
