0;557
1;656
2;851
3;513
4;281
5;233
6;476
7;667
8;647
9;484
10;709
11;693
12;701
13;457
14;537
15;807
16;712
17;725
18;448
19;628
20;864
21;731
22;551
23;662
24;525
25;465
26;609
27;624
28;357
29;515
30;611
31;547
32;500
33;261
34;687
35;505
36;740
37;512
38;123
39;591
40;454
41;618
42;516
43;733
44;502
45;381
46;254
47;262
48;818
49;110
50;226
51;488
52;527
53;870
54;428
55;576
56;420
57;778
58;748
59;784
60;655
61;346
62;545
63;621
64;347
65;525
66;468
67;485
68;292
69;475
70;825
71;342
72;446
73;515
74;614
75;247
76;145
77;506
78;465
79;551
80;466
81;652
82;254
83;306
84;816
85;537
86;567
87;478
88;146
89;216
90;553
91;729
92;266
93;546
94;421
95;175
96;466
97;459
98;580
99;465
100;298
101;633
102;395
103;706
104;827
105;589
106;605
107;904
108;794
109;644
110;336
111;568
112;461
113;260
114;397
115;340
116;657
117;640
118;535
119;518
120;544
121;333
122;159
123;361
124;612
125;504
126;284
127;726
128;454
129;515
130;257
131;390
132;743
133;681
134;470
135;261
136;718
137;458
138;308
139;409
140;705
141;437
142;671
143;431
144;427
145;574
146;736
147;490
148;366
149;92
150;652
151;883
152;399
153;623
154;503
155;344
156;655
157;621
158;217
159;477
160;439
161;523
162;800
163;804
164;405
165;710
166;139
167;474
168;521
169;335
170;873
171;189
172;640
173;813
174;570
175;170
176;205
177;345
178;387
179;435
180;656
181;481
182;434
183;582
184;412
185;329
186;818
187;872
188;795
189;842
190;476
191;954
192;398
193;419
194;275
195;407
196;264
197;551
198;560
199;845
200;768
201;935
202;307
203;392
204;473
205;368
206;555
207;630
208;643
209;35
210;800
211;755
212;418
213;251
214;717
215;335
216;897
217;679
218;520
219;458
220;606
221;818
222;438
223;564
224;596
225;630
226;719
227;119
228;524
229;324
230;901
231;718
232;111
233;746
234;305
235;679
236;254
237;329
238;469
239;165
240;143
241;494
242;465
243;319
244;801
245;670
246;383
247;343
248;263
249;715
250;514
251;472
252;669
253;591
254;579
255;508
256;165
257;455
258;306
259;409
260;509
261;332
262;762
263;548
264;445
265;53
266;712
267;640
268;501
269;697
270;397
271;407
272;691
273;524
274;904
275;497
276;532
277;599
278;597
279;398
280;149
281;482
282;747
283;382
284;527
285;926
286;653
287;724
288;850
289;412
290;464
291;489
292;526
293;494
294;455
295;614
296;433
297;616
298;407
299;750
300;692
301;188
302;488
303;257
304;366
305;403
306;453
307;714
308;707
309;527
310;487
311;152
312;127
313;540
314;526
315;711
316;581
317;495
318;643
319;542
320;882
321;253
322;481
323;679
324;302
325;492
326;324
327;221
328;761
329;533
330;480
331;861
332;767
333;681
334;214
335;172
336;408
337;722
338;506
339;659
340;610
341;833
342;531
343;174
344;480
345;787
346;293
347;523
348;242
349;707
350;166
351;508
352;625
353;545
354;420
355;423
356;387
357;584
358;286
359;310
360;730
361;770
362;376
363;584
364;499
365;638
366;468
367;610
368;808
369;600
370;209
371;515
372;640
373;209
374;759
375;473
376;100
377;346
378;656
379;761
380;526
381;301
382;699
383;614
384;643
385;854
386;532
387;300
388;228
389;509
390;364
391;802
392;487
393;494
394;735
395;524
396;432
397;891
398;569
399;440
400;588
401;894
402;504
403;575
404;894
405;192
406;847
407;186
408;678
409;470
410;333
411;569
412;376
413;157
414;498
415;786
416;688
417;583
418;649
419;134
420;954
421;378
422;495
423;602
424;862
425;548
426;584
427;477
428;334
429;482
430;222
431;710
432;700
433;338
434;503
435;830
436;527
437;215
438;463
439;460
440;300
441;620
442;524
443;85
444;718
445;625
446;461
447;383
448;573
449;545
450;158
451;340
452;579
453;379
454;555
455;283
456;478
457;799
458;470
459;295
460;434
461;429
462;599
463;770
464;480
465;473
466;775
467;219
468;471
469;508
470;499
471;861
472;553
473;731
474;733
475;390
476;760
477;539
478;522
479;535
480;42
481;738
482;455
483;735
484;382
485;436
486;612
487;320
488;559
489;611
490;387
491;760
492;462
493;145
494;446
495;324
496;447
497;166
498;126
499;333
500;877
501;475
502;538
503;337
504;402
505;676
506;562
507;571
508;623
509;738
510;730
511;544
512;626
513;538
514;417
515;440
516;305
517;607
518;436
519;467
520;683
521;648
522;805
523;235
524;477
525;490
526;420
527;445
528;693
529;655
530;364
531;256
532;529
533;575
534;441
535;693
536;263
537;250
538;534
539;592
540;403
541;585
542;714
543;479
544;487
545;454
546;821
547;193
548;711
549;445
550;365
551;454
552;842
553;629
554;148
555;159
556;482
557;495
558;687
559;980
560;796
561;639
562;467
563;323
564;986
565;548
566;622
567;817
568;685
569;537
570;914
571;756
572;752
573;876
574;571
575;720
576;470
577;730
578;467
579;585
580;520
581;253
582;635
583;502
584;154
585;538
586;337
587;68
588;912
589;775
590;457
591;622
592;620
593;611
594;832
595;327
596;443
597;349
598;485
599;666
600;326
601;694
602;430
603;496
604;393
605;782
606;650
607;550
608;811
609;687
610;464
611;86
612;872
613;712
614;760
615;571
616;669
617;312
618;779
619;585
620;715
621;766
622;338
623;106
624;479
625;667
626;761
627;711
628;369
629;499
630;350
631;598
632;102
633;460
634;633
635;766
636;151
637;205
638;74
639;694
640;671
641;828
642;418
643;701
